location,name,freq,weighting,n_factors,date,ret
aus,accruals,monthly,vw_cap,5,1997-11-30,-0.0189284165839175
aus,accruals,monthly,vw_cap,5,1997-12-31,0.0212644721947828
aus,accruals,monthly,vw_cap,5,1998-01-31,0.000296349390664344
aus,accruals,monthly,vw_cap,5,1998-02-28,0.00487582793589412
aus,accruals,monthly,vw_cap,5,1998-03-31,0.0122072636148154
aus,accruals,monthly,vw_cap,5,1998-04-30,0.0219005208294543
aus,accruals,monthly,vw_cap,5,1998-05-31,-0.0160943494132215
aus,accruals,monthly,vw_cap,5,1998-06-30,0.00179932699790576
aus,accruals,monthly,vw_cap,5,1998-07-31,-0.0144268340373398
aus,accruals,monthly,vw_cap,5,1998-08-31,0.00192539659812579
aus,accruals,monthly,vw_cap,5,1998-09-30,0.0414895247362337
aus,accruals,monthly,vw_cap,5,1998-10-31,-0.0118391401005746
aus,accruals,monthly,vw_cap,5,1998-11-30,-0.0271264874150459
aus,accruals,monthly,vw_cap,5,1998-12-31,-0.0165132607212945
aus,accruals,monthly,vw_cap,5,1999-01-31,-0.0178321921530883
aus,accruals,monthly,vw_cap,5,1999-02-28,-0.00667668027108882
aus,accruals,monthly,vw_cap,5,1999-03-31,-0.00138730498407247
aus,accruals,monthly,vw_cap,5,1999-04-30,0.0619790043234788
aus,accruals,monthly,vw_cap,5,1999-05-31,-0.010857333254002
aus,accruals,monthly,vw_cap,5,1999-06-30,0.0110143403230687
aus,accruals,monthly,vw_cap,5,1999-07-31,0.00372195251732977
aus,accruals,monthly,vw_cap,5,1999-08-31,-0.00897267825289985
aus,accruals,monthly,vw_cap,5,1999-09-30,0.010463693276676
aus,accruals,monthly,vw_cap,5,1999-10-31,-0.023326906858734
aus,accruals,monthly,vw_cap,5,1999-11-30,-0.0102696576985405
aus,accruals,monthly,vw_cap,5,1999-12-31,-0.0131417160112779
aus,accruals,monthly,vw_cap,5,2000-01-31,-0.00997751164516822
aus,accruals,monthly,vw_cap,5,2000-02-29,-0.0402290407336292
aus,accruals,monthly,vw_cap,5,2000-03-31,-0.0194048845841871
aus,accruals,monthly,vw_cap,5,2000-04-30,0.0481269313183416
aus,accruals,monthly,vw_cap,5,2000-05-31,0.0362843245902793
aus,accruals,monthly,vw_cap,5,2000-06-30,0.00793930382960185
aus,accruals,monthly,vw_cap,5,2000-07-31,0.0237575607318019
aus,accruals,monthly,vw_cap,5,2000-08-31,0.0250753106844845
aus,accruals,monthly,vw_cap,5,2000-09-30,0.0112366190843316
aus,accruals,monthly,vw_cap,5,2000-10-31,0.0114908818139469
aus,accruals,monthly,vw_cap,5,2000-11-30,-0.000332244032470835
aus,accruals,monthly,vw_cap,5,2000-12-31,-0.00287130276853026
aus,accruals,monthly,vw_cap,5,2001-01-31,-0.0034314059877016
aus,accruals,monthly,vw_cap,5,2001-02-28,-0.00100999110390522
aus,accruals,monthly,vw_cap,5,2001-03-31,0.023267675012212
aus,accruals,monthly,vw_cap,5,2001-04-30,0.00665538179880564
aus,accruals,monthly,vw_cap,5,2001-05-31,0.0167159149024634
aus,accruals,monthly,vw_cap,5,2001-06-30,-0.0145786482734112
aus,accruals,monthly,vw_cap,5,2001-07-31,-0.00769573724703383
aus,accruals,monthly,vw_cap,5,2001-08-31,0.00234406060276048
aus,accruals,monthly,vw_cap,5,2001-09-30,0.0446830423703109
aus,accruals,monthly,vw_cap,5,2001-10-31,-0.0198989543134361
aus,accruals,monthly,vw_cap,5,2001-11-30,0.004101775143597
aus,accruals,monthly,vw_cap,5,2001-12-31,0.0100888528320983
aus,accruals,monthly,vw_cap,5,2002-01-31,0.0148292867925861
aus,accruals,monthly,vw_cap,5,2002-02-28,0.00982091602747243
aus,accruals,monthly,vw_cap,5,2002-03-31,0.00808507681364453
aus,accruals,monthly,vw_cap,5,2002-04-30,0.0303078096337025
aus,accruals,monthly,vw_cap,5,2002-05-31,-0.00983266657086806
aus,accruals,monthly,vw_cap,5,2002-06-30,0.0136332338943875
aus,accruals,monthly,vw_cap,5,2002-07-31,-0.0185821787469779
aus,accruals,monthly,vw_cap,5,2002-08-31,-0.0240628593442847
aus,accruals,monthly,vw_cap,5,2002-09-30,0.0146796187760105
aus,accruals,monthly,vw_cap,5,2002-10-31,0.0372691845552887
aus,accruals,monthly,vw_cap,5,2002-11-30,-0.0121884395686429
aus,accruals,monthly,vw_cap,5,2002-12-31,0.00539690576099121
aus,accruals,monthly,vw_cap,5,2003-01-31,-0.00391076600993715
aus,accruals,monthly,vw_cap,5,2003-02-28,0.0176009315964355
aus,accruals,monthly,vw_cap,5,2003-03-31,0.00675320583786827
aus,accruals,monthly,vw_cap,5,2003-04-30,0.00821625468177473
aus,accruals,monthly,vw_cap,5,2003-05-31,0.00324622128224172
aus,accruals,monthly,vw_cap,5,2003-06-30,0.00817207184914323
aus,accruals,monthly,vw_cap,5,2003-07-31,0.0211402937613974
aus,accruals,monthly,vw_cap,5,2003-08-31,0.00953449054546489
aus,accruals,monthly,vw_cap,5,2003-09-30,0.00583970638227509
aus,accruals,monthly,vw_cap,5,2003-10-31,0.00220441293978677
aus,accruals,monthly,vw_cap,5,2003-11-30,0.018691972475081
aus,accruals,monthly,vw_cap,5,2003-12-31,0.00499407556110893
aus,accruals,monthly,vw_cap,5,2004-01-31,-0.00388497136981241
aus,accruals,monthly,vw_cap,5,2004-02-29,-0.00591473303287284
aus,accruals,monthly,vw_cap,5,2004-03-31,-0.00734084449248053
aus,accruals,monthly,vw_cap,5,2004-04-30,0.000919576961335832
aus,accruals,monthly,vw_cap,5,2004-05-31,-0.00103901312360724
aus,accruals,monthly,vw_cap,5,2004-06-30,0.00289599999137194
aus,accruals,monthly,vw_cap,5,2004-07-31,0.00165942478999032
aus,accruals,monthly,vw_cap,5,2004-08-31,0.00530037066819627
aus,accruals,monthly,vw_cap,5,2004-09-30,0.0020542529614752
aus,accruals,monthly,vw_cap,5,2004-10-31,0.00234789883100843
aus,accruals,monthly,vw_cap,5,2004-11-30,-0.0078577813394086
aus,accruals,monthly,vw_cap,5,2004-12-31,-0.00727188485995866
aus,accruals,monthly,vw_cap,5,2005-01-31,0.0134620865186661
aus,accruals,monthly,vw_cap,5,2005-02-28,0.00289415161566298
aus,accruals,monthly,vw_cap,5,2005-03-31,0.00769585439913436
aus,accruals,monthly,vw_cap,5,2005-04-30,0.000529017132721844
aus,accruals,monthly,vw_cap,5,2005-05-31,0.00419687265049668
aus,accruals,monthly,vw_cap,5,2005-06-30,0.0133120153719115
aus,accruals,monthly,vw_cap,5,2005-07-31,-0.00464643309399428
aus,accruals,monthly,vw_cap,5,2005-08-31,0.00198687659051244
aus,accruals,monthly,vw_cap,5,2005-09-30,-0.0199836973629184
aus,accruals,monthly,vw_cap,5,2005-10-31,0.00978927100593771
aus,accruals,monthly,vw_cap,5,2005-11-30,0.00450407367915049
aus,accruals,monthly,vw_cap,5,2005-12-31,0.00409867705152016
aus,accruals,monthly,vw_cap,6,2006-01-31,-0.00148914526682938
aus,accruals,monthly,vw_cap,6,2006-02-28,0.00999591450003329
aus,accruals,monthly,vw_cap,6,2006-03-31,-0.0141740455081011
aus,accruals,monthly,vw_cap,6,2006-04-30,0.010481035323992
aus,accruals,monthly,vw_cap,6,2006-05-31,-0.0225264017826016
aus,accruals,monthly,vw_cap,6,2006-06-30,0.0172092926153466
aus,accruals,monthly,vw_cap,6,2006-07-31,0.00515585818598212
aus,accruals,monthly,vw_cap,6,2006-08-31,-0.0144421073576824
aus,accruals,monthly,vw_cap,6,2006-09-30,0.0101534374346509
aus,accruals,monthly,vw_cap,6,2006-10-31,-0.0325210547841518
aus,accruals,monthly,vw_cap,6,2006-11-30,0.0112743132016214
aus,accruals,monthly,vw_cap,6,2006-12-31,0.0180222522301091
aus,accruals,monthly,vw_cap,6,2007-01-31,0.0101491184695222
aus,accruals,monthly,vw_cap,6,2007-02-28,-0.00449455644170815
aus,accruals,monthly,vw_cap,6,2007-03-31,0.00214198105559213
aus,accruals,monthly,vw_cap,6,2007-04-30,-0.0042629896874949
aus,accruals,monthly,vw_cap,6,2007-05-31,-0.0033438689169371
aus,accruals,monthly,vw_cap,6,2007-06-30,-0.0019167486534466
aus,accruals,monthly,vw_cap,6,2007-07-31,-0.00341283173746801
aus,accruals,monthly,vw_cap,6,2007-08-31,-0.00470250629629147
aus,accruals,monthly,vw_cap,6,2007-09-30,-0.00363522131260137
aus,accruals,monthly,vw_cap,6,2007-10-31,0.00419958043308431
aus,accruals,monthly,vw_cap,6,2007-11-30,-0.00788563786871918
aus,accruals,monthly,vw_cap,6,2007-12-31,-0.00356109643084664
aus,accruals,monthly,vw_cap,6,2008-01-31,0.000559624811891193
aus,accruals,monthly,vw_cap,6,2008-02-29,0.00271429212598507
aus,accruals,monthly,vw_cap,6,2008-03-31,0.00563463443806023
aus,accruals,monthly,vw_cap,6,2008-04-30,-0.0132668150978454
aus,accruals,monthly,vw_cap,6,2008-05-31,-0.0144848806099495
aus,accruals,monthly,vw_cap,6,2008-06-30,-0.0127220054717797
aus,accruals,monthly,vw_cap,6,2008-07-31,0.017053058665096
aus,accruals,monthly,vw_cap,6,2008-08-31,0.0107288287376913
aus,accruals,monthly,vw_cap,6,2008-09-30,-0.0150836854229687
aus,accruals,monthly,vw_cap,6,2008-10-31,0.0301951030599304
aus,accruals,monthly,vw_cap,6,2008-11-30,-0.0146342947289287
aus,accruals,monthly,vw_cap,6,2008-12-31,-0.00418185069002382
aus,accruals,monthly,vw_cap,6,2009-01-31,-0.0094285855287356
aus,accruals,monthly,vw_cap,6,2009-02-28,-0.0037024184045092
aus,accruals,monthly,vw_cap,6,2009-03-31,-0.0239945408638539
aus,accruals,monthly,vw_cap,6,2009-04-30,-0.0210460601794594
aus,accruals,monthly,vw_cap,6,2009-05-31,0.0115475538880069
aus,accruals,monthly,vw_cap,6,2009-06-30,-0.0125537990339131
aus,accruals,monthly,vw_cap,6,2009-07-31,-0.0236155656683165
aus,accruals,monthly,vw_cap,6,2009-08-31,-0.000396212990328046
aus,accruals,monthly,vw_cap,6,2009-09-30,0.00833212131840463
aus,accruals,monthly,vw_cap,6,2009-10-31,-0.00912368142837007
aus,accruals,monthly,vw_cap,6,2009-11-30,0.00512156915481975
aus,accruals,monthly,vw_cap,6,2009-12-31,-0.00530127489394388
aus,accruals,monthly,vw_cap,6,2010-01-31,-0.00457195061966156
aus,accruals,monthly,vw_cap,6,2010-02-28,-0.0112315367049199
aus,accruals,monthly,vw_cap,6,2010-03-31,-0.0101667306417335
aus,accruals,monthly,vw_cap,6,2010-04-30,-0.00164422330350002
aus,accruals,monthly,vw_cap,6,2010-05-31,0.00521262304308393
aus,accruals,monthly,vw_cap,6,2010-06-30,0.0124083797686594
aus,accruals,monthly,vw_cap,6,2010-07-31,0.00218143897528812
aus,accruals,monthly,vw_cap,6,2010-08-31,0.00118174580674849
aus,accruals,monthly,vw_cap,6,2010-09-30,-0.0182446107647882
aus,accruals,monthly,vw_cap,6,2010-10-31,-0.00735203723693584
aus,accruals,monthly,vw_cap,6,2010-11-30,-0.00830143809958413
aus,accruals,monthly,vw_cap,6,2010-12-31,-0.0066316740425857
aus,accruals,monthly,vw_cap,6,2011-01-31,-0.00454074798941127
aus,accruals,monthly,vw_cap,6,2011-02-28,0.0037165373126755
aus,accruals,monthly,vw_cap,6,2011-03-31,0.0152905846390832
aus,accruals,monthly,vw_cap,6,2011-04-30,0.00532437368855686
aus,accruals,monthly,vw_cap,6,2011-05-31,0.0169098417656406
aus,accruals,monthly,vw_cap,6,2011-06-30,0.0160301840859216
aus,accruals,monthly,vw_cap,6,2011-07-31,0.00595435273505395
aus,accruals,monthly,vw_cap,6,2011-08-31,-0.00532100427003108
aus,accruals,monthly,vw_cap,6,2011-09-30,0.0186191253787305
aus,accruals,monthly,vw_cap,6,2011-10-31,-0.0320379932791467
aus,accruals,monthly,vw_cap,6,2011-11-30,0.0199087283532022
aus,accruals,monthly,vw_cap,6,2011-12-31,-0.00423927429651205
aus,accruals,monthly,vw_cap,6,2012-01-31,-0.00219919369507316
aus,accruals,monthly,vw_cap,6,2012-02-29,0.000468563423476273
aus,accruals,monthly,vw_cap,6,2012-03-31,-0.0172405209101619
aus,accruals,monthly,vw_cap,6,2012-04-30,0.00379134495082125
aus,accruals,monthly,vw_cap,6,2012-05-31,0.0118792623390124
aus,accruals,monthly,vw_cap,6,2012-06-30,-0.00214150959839828
aus,accruals,monthly,vw_cap,6,2012-07-31,0.0031204185116698
aus,accruals,monthly,vw_cap,6,2012-08-31,-0.00167976318930914
aus,accruals,monthly,vw_cap,6,2012-09-30,0.00410214179381885
aus,accruals,monthly,vw_cap,6,2012-10-31,0.0134259109733778
aus,accruals,monthly,vw_cap,6,2012-11-30,0.000431748495879559
aus,accruals,monthly,vw_cap,6,2012-12-31,-0.00206793743624268
aus,accruals,monthly,vw_cap,6,2013-01-31,-0.0238468869362113
aus,accruals,monthly,vw_cap,6,2013-02-28,-0.0126860290518965
aus,accruals,monthly,vw_cap,6,2013-03-31,0.00676077717329708
aus,accruals,monthly,vw_cap,6,2013-04-30,-0.0106724579894197
aus,accruals,monthly,vw_cap,6,2013-05-31,-0.00115334556914503
aus,accruals,monthly,vw_cap,6,2013-06-30,-0.00215396103235446
aus,accruals,monthly,vw_cap,6,2013-07-31,0.00142468213099597
aus,accruals,monthly,vw_cap,6,2013-08-31,0.00196695832985145
aus,accruals,monthly,vw_cap,6,2013-09-30,-0.00625871412107033
aus,accruals,monthly,vw_cap,6,2013-10-31,0.000315474803428942
aus,accruals,monthly,vw_cap,6,2013-11-30,-0.00584242447345838
aus,accruals,monthly,vw_cap,6,2013-12-31,0.0136572329919376
aus,accruals,monthly,vw_cap,6,2014-01-31,0.0125923098893932
aus,accruals,monthly,vw_cap,6,2014-02-28,-0.000479662403412807
aus,accruals,monthly,vw_cap,6,2014-03-31,-0.0161929237868686
aus,accruals,monthly,vw_cap,6,2014-04-30,0.00567766266098087
aus,accruals,monthly,vw_cap,6,2014-05-31,-0.00875738972657527
aus,accruals,monthly,vw_cap,6,2014-06-30,0.00949327781103271
aus,accruals,monthly,vw_cap,6,2014-07-31,0.00463266619515435
aus,accruals,monthly,vw_cap,6,2014-08-31,-0.0111740183526985
aus,accruals,monthly,vw_cap,6,2014-09-30,-0.0109172396068075
aus,accruals,monthly,vw_cap,6,2014-10-31,-0.0251098147002579
aus,accruals,monthly,vw_cap,6,2014-11-30,-0.00866976076913
aus,accruals,monthly,vw_cap,6,2014-12-31,-0.000940863853409561
aus,accruals,monthly,vw_cap,6,2015-01-31,0.0058030125771791
aus,accruals,monthly,vw_cap,6,2015-02-28,0.00804905886425948
aus,accruals,monthly,vw_cap,6,2015-03-31,-0.016724091221368
aus,accruals,monthly,vw_cap,6,2015-04-30,0.0257963914581458
aus,accruals,monthly,vw_cap,6,2015-05-31,0.00931905017295522
aus,accruals,monthly,vw_cap,6,2015-06-30,-0.0146823326858956
aus,accruals,monthly,vw_cap,6,2015-07-31,-0.0104509304126221
aus,accruals,monthly,vw_cap,6,2015-08-31,-0.00889055310016472
aus,accruals,monthly,vw_cap,6,2015-09-30,-0.0184650253299786
aus,accruals,monthly,vw_cap,6,2015-10-31,0.0193351430509878
aus,accruals,monthly,vw_cap,6,2015-11-30,-0.029535062120369
aus,accruals,monthly,vw_cap,6,2015-12-31,-0.0145616471624164
aus,accruals,monthly,vw_cap,6,2016-01-31,-0.0136201690371845
aus,accruals,monthly,vw_cap,6,2016-02-29,0.0336227946115054
aus,accruals,monthly,vw_cap,6,2016-03-31,0.0177514331515944
aus,accruals,monthly,vw_cap,6,2016-04-30,0.0338208652579567
aus,accruals,monthly,vw_cap,6,2016-05-31,-0.0242935287331589
aus,accruals,monthly,vw_cap,6,2016-06-30,0.0205209234631175
aus,accruals,monthly,vw_cap,6,2016-07-31,0.00281660852838553
aus,accruals,monthly,vw_cap,6,2016-08-31,0.00977877297735608
aus,accruals,monthly,vw_cap,6,2016-09-30,0.000632173302661713
aus,accruals,monthly,vw_cap,6,2016-10-31,0.00979013814813854
aus,accruals,monthly,vw_cap,6,2016-11-30,0.0111048735715472
aus,accruals,monthly,vw_cap,6,2016-12-31,0.00015239791205563
aus,accruals,monthly,vw_cap,6,2017-01-31,0.0107916675885287
aus,accruals,monthly,vw_cap,6,2017-02-28,0.000271347595139611
aus,accruals,monthly,vw_cap,6,2017-03-31,0.00730762115387069
aus,accruals,monthly,vw_cap,6,2017-04-30,-0.00221208168510986
aus,accruals,monthly,vw_cap,6,2017-05-31,0.0197573737864578
aus,accruals,monthly,vw_cap,6,2017-06-30,-0.0294170709229974
aus,accruals,monthly,vw_cap,6,2017-07-31,0.00414669967998872
aus,accruals,monthly,vw_cap,6,2017-08-31,0.0337399881476182
aus,accruals,monthly,vw_cap,6,2017-09-30,-0.0010050009778866
aus,accruals,monthly,vw_cap,6,2017-10-31,-0.00294656139466813
aus,accruals,monthly,vw_cap,6,2017-11-30,5.43167614350581e-05
aus,accruals,monthly,vw_cap,6,2017-12-31,0.00199846543194728
aus,accruals,monthly,vw_cap,6,2018-01-31,-0.0101716839783561
aus,accruals,monthly,vw_cap,6,2018-02-28,-0.0187438639220869
aus,accruals,monthly,vw_cap,6,2018-03-31,0.00464583327905486
aus,accruals,monthly,vw_cap,6,2018-04-30,0.00354192005211169
aus,accruals,monthly,vw_cap,6,2018-05-31,-0.00372933902732306
aus,accruals,monthly,vw_cap,6,2018-06-30,0.00177082963422746
aus,accruals,monthly,vw_cap,6,2018-07-31,0.000999332846129589
aus,accruals,monthly,vw_cap,6,2018-08-31,0.0104671362319843
aus,accruals,monthly,vw_cap,6,2018-09-30,0.019962382282238
aus,accruals,monthly,vw_cap,6,2018-10-31,0.0175569826304745
aus,accruals,monthly,vw_cap,6,2018-11-30,0.005640960028981
aus,accruals,monthly,vw_cap,6,2018-12-31,0.0141486800353999
aus,accruals,monthly,vw_cap,6,2019-01-31,-0.00720307169052487
aus,accruals,monthly,vw_cap,6,2019-02-28,-0.00632861806257771
aus,accruals,monthly,vw_cap,6,2019-03-31,0.00372170497449402
aus,accruals,monthly,vw_cap,6,2019-04-30,-0.0167071326065039
aus,accruals,monthly,vw_cap,6,2019-05-31,0.0201667017696935
aus,accruals,monthly,vw_cap,6,2019-06-30,0.0252776553686482
aus,accruals,monthly,vw_cap,6,2019-07-31,-0.0190673273612985
aus,accruals,monthly,vw_cap,6,2019-08-31,-0.0120702256693127
aus,accruals,monthly,vw_cap,6,2019-09-30,-0.0149773137398918
aus,accruals,monthly,vw_cap,6,2019-10-31,0.0104660331812344
aus,accruals,monthly,vw_cap,6,2019-11-30,0.00571763470691933
aus,accruals,monthly,vw_cap,6,2019-12-31,0.00103658685694761
aus,accruals,monthly,vw_cap,6,2020-01-31,-0.00994934786307802
aus,accruals,monthly,vw_cap,6,2020-02-29,-0.000682096197242759
aus,accruals,monthly,vw_cap,6,2020-03-31,-0.0045020080630775
aus,accruals,monthly,vw_cap,6,2020-04-30,-0.00201711072849244
aus,accruals,monthly,vw_cap,6,2020-05-31,-0.0148637100257231
aus,accruals,monthly,vw_cap,6,2020-06-30,-0.0202798260706837
aus,accruals,monthly,vw_cap,6,2020-07-31,-0.0225168923032336
aus,accruals,monthly,vw_cap,6,2020-08-31,-0.00938219028733141
aus,accruals,monthly,vw_cap,6,2020-09-30,0.00890892678131949
aus,accruals,monthly,vw_cap,6,2020-10-31,0.0103836947056649
aus,accruals,monthly,vw_cap,6,2020-11-30,0.00224200577320973
aus,accruals,monthly,vw_cap,6,2020-12-31,-0.0112497545940197
aus,accruals,monthly,vw_cap,6,2021-01-31,0.00120747012772292
aus,accruals,monthly,vw_cap,6,2021-02-28,-0.0135284160722564
aus,accruals,monthly,vw_cap,6,2021-03-31,0.0259146788425023
aus,accruals,monthly,vw_cap,6,2021-04-30,-0.0225904256818345
aus,accruals,monthly,vw_cap,6,2021-05-31,0.0154368679219439
aus,accruals,monthly,vw_cap,6,2021-06-30,-0.0173752654696672
aus,accruals,monthly,vw_cap,6,2021-07-31,-0.0102235858046347
aus,accruals,monthly,vw_cap,6,2021-08-31,0.0213451027676142
aus,accruals,monthly,vw_cap,6,2021-09-30,0.0154794227462912
aus,accruals,monthly,vw_cap,6,2021-10-31,-0.00612506505128314
aus,accruals,monthly,vw_cap,6,2021-11-30,-0.00551605228036961
aus,accruals,monthly,vw_cap,6,2021-12-31,0.002729880001365
aus,accruals,monthly,vw_cap,6,2022-01-31,0.0120810425022332
aus,accruals,monthly,vw_cap,6,2022-02-28,0.00884171182063663
aus,accruals,monthly,vw_cap,6,2022-03-31,-0.000236860477399919
aus,accruals,monthly,vw_cap,6,2022-04-30,0.00503588030296878
aus,accruals,monthly,vw_cap,6,2022-05-31,0.0207716262655966
aus,accruals,monthly,vw_cap,6,2022-06-30,-0.00869474143263909
aus,accruals,monthly,vw_cap,6,2022-07-31,0.0107276462924497
aus,accruals,monthly,vw_cap,6,2022-08-31,-0.00319209126203993
aus,accruals,monthly,vw_cap,6,2022-09-30,-0.00328754462180943
aus,accruals,monthly,vw_cap,6,2022-10-31,0.00742683769761305
aus,accruals,monthly,vw_cap,6,2022-11-30,-0.0100806693310919
aus,accruals,monthly,vw_cap,6,2022-12-31,0.0221170649893527
aus,accruals,monthly,vw_cap,6,2023-01-31,-0.0240032973633921
aus,accruals,monthly,vw_cap,6,2023-02-28,0.00115091969189952
aus,accruals,monthly,vw_cap,6,2023-03-31,0.0172607371306278
aus,accruals,monthly,vw_cap,6,2023-04-30,0.00808632738503138
aus,accruals,monthly,vw_cap,6,2023-05-31,0.0227904637516503
aus,accruals,monthly,vw_cap,6,2023-06-30,0.00274739389737802
aus,accruals,monthly,vw_cap,6,2023-07-31,0.00115918909106835
