location,name,freq,weighting,n_countries,date,ret
world_ex_us,momentum,monthly,vw,50,2018-02-28,0.00779168781147782
world_ex_us,momentum,monthly,vw,50,2018-03-31,-0.0132563949504139
world_ex_us,momentum,monthly,vw,50,2018-04-30,0.00350761049820425
world_ex_us,momentum,monthly,vw,50,2018-05-31,0.0202726300580207
world_ex_us,momentum,monthly,vw,50,2018-06-30,0.00348181193957174
world_ex_us,momentum,monthly,vw,50,2018-07-31,-0.0123146251805469
world_ex_us,momentum,monthly,vw,50,2018-08-31,0.0174667602538459
world_ex_us,momentum,monthly,vw,49,2018-09-30,0.0130944113638542
world_ex_us,momentum,monthly,vw,50,2018-10-31,0.00238993270261834
world_ex_us,momentum,monthly,vw,50,2018-11-30,-0.0185642338398076
world_ex_us,momentum,monthly,vw,50,2018-12-31,0.0129568697227618
world_ex_us,momentum,monthly,vw,50,2019-01-31,-0.0210722502517162
world_ex_us,momentum,monthly,vw,50,2019-02-28,-0.0170412808087109
world_ex_us,momentum,monthly,vw,49,2019-03-31,0.0177421320748042
world_ex_us,momentum,monthly,vw,49,2019-04-30,-0.0134801142237718
world_ex_us,momentum,monthly,vw,49,2019-05-31,0.0337286485352977
world_ex_us,momentum,monthly,vw,50,2019-06-30,0.0103601320442333
world_ex_us,momentum,monthly,vw,49,2019-07-31,0.0123743138162535
world_ex_us,momentum,monthly,vw,49,2019-08-31,0.0262756965596472
world_ex_us,momentum,monthly,vw,50,2019-09-30,-0.01756559265804
world_ex_us,momentum,monthly,vw,50,2019-10-31,0.00163091769113999
world_ex_us,momentum,monthly,vw,50,2019-11-30,-0.00863558220773349
world_ex_us,momentum,monthly,vw,50,2019-12-31,0.0031601898963593
world_ex_us,momentum,monthly,vw,50,2020-01-31,0.0224865212277736
world_ex_us,momentum,monthly,vw,51,2020-02-29,0.0152109619854779
world_ex_us,momentum,monthly,vw,51,2020-03-31,0.0111203979682404
world_ex_us,momentum,monthly,vw,55,2020-04-30,0.00426084290834364
world_ex_us,momentum,monthly,vw,53,2020-05-31,0.00518259160581906
world_ex_us,momentum,monthly,vw,54,2020-06-30,0.0182537660109003
world_ex_us,momentum,monthly,vw,52,2020-07-31,0.0464763324354603
world_ex_us,momentum,monthly,vw,52,2020-08-31,-0.0195773387132029
world_ex_us,momentum,monthly,vw,51,2020-09-30,0.0186666274189375
world_ex_us,momentum,monthly,vw,52,2020-10-31,0.00684239138359202
world_ex_us,momentum,monthly,vw,53,2020-11-30,-0.0629339757758917
world_ex_us,momentum,monthly,vw,51,2020-12-31,0.0342276514463047
world_ex_us,momentum,monthly,vw,51,2021-01-31,0.0242431764295678
world_ex_us,momentum,monthly,vw,51,2021-02-28,-0.00863971763135844
world_ex_us,momentum,monthly,vw,51,2021-03-31,-0.0144496148709695
world_ex_us,momentum,monthly,vw,51,2021-04-30,0.0182066050931246
world_ex_us,momentum,monthly,vw,53,2021-05-31,0.00669308154073206
world_ex_us,momentum,monthly,vw,51,2021-06-30,0.00802641058123427
world_ex_us,momentum,monthly,vw,51,2021-07-31,0.0139642839236125
world_ex_us,momentum,monthly,vw,51,2021-08-31,0.00581317037426156
world_ex_us,momentum,monthly,vw,51,2021-09-30,-0.0128701562405206
world_ex_us,momentum,monthly,vw,53,2021-10-31,0.0106766071486192
world_ex_us,momentum,monthly,vw,52,2021-11-30,0.00791210969568111
world_ex_us,momentum,monthly,vw,54,2021-12-31,-0.00799273598684258
world_ex_us,momentum,monthly,vw,54,2022-01-31,-0.0291252859207984
world_ex_us,momentum,monthly,vw,56,2022-02-28,0.00886308244493829
world_ex_us,momentum,monthly,vw,55,2022-03-31,0.0226110572120367
world_ex_us,momentum,monthly,vw,55,2022-04-30,0.0147836483627055
world_ex_us,momentum,monthly,vw,57,2022-05-31,0.000326899291360811
world_ex_us,momentum,monthly,vw,55,2022-06-30,-0.00837734102191162
world_ex_us,momentum,monthly,vw,56,2022-07-31,-0.0153188539217465
world_ex_us,momentum,monthly,vw,55,2022-08-31,0.00997544141208978
world_ex_us,momentum,monthly,vw,55,2022-09-30,0.0294694603297435
world_ex_us,momentum,monthly,vw,56,2022-10-31,0.00213075108436987
world_ex_us,momentum,monthly,vw,55,2022-11-30,-0.0347710697394661
world_ex_us,momentum,monthly,vw,55,2022-12-31,-0.00749771169564284
world_ex_us,momentum,monthly,vw,55,2023-01-31,-0.0239354253074962
world_ex_us,momentum,monthly,vw,54,2023-02-28,0.00652428419246924
world_ex_us,momentum,monthly,vw,54,2023-03-31,0.00600760145675071
world_ex_us,momentum,monthly,vw,55,2023-04-30,0.000201771937877126
world_ex_us,momentum,monthly,vw,55,2023-05-31,0.00836899679092952
world_ex_us,momentum,monthly,vw,55,2023-06-30,0.00516211104990942
world_ex_us,momentum,monthly,vw,54,2023-07-31,-0.0210319808223807
world_ex_us,momentum,monthly,vw,54,2023-08-31,0.00929924800031689
world_ex_us,momentum,monthly,vw,53,2023-09-30,0.00640632748229128
world_ex_us,momentum,monthly,vw,52,2023-10-31,-0.000392962233089588
world_ex_us,momentum,monthly,vw,54,2023-11-30,0.00248397763805607
world_ex_us,momentum,monthly,vw,53,2023-12-31,-0.0111418760410338
