location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,rvol_21d,monthly,vw_cap,-1,3190,808,2017-01-31,-0.021185459342353
usa,rvol_21d,monthly,vw_cap,-1,3115,853,2017-02-28,0.0109902538264131
usa,rvol_21d,monthly,vw_cap,-1,3022,898,2017-03-31,0.00562025661651288
usa,rvol_21d,monthly,vw_cap,-1,3093,796,2017-04-30,0.0249591887326763
usa,rvol_21d,monthly,vw_cap,-1,3114,882,2017-05-31,0.0372763439669622
usa,rvol_21d,monthly,vw_cap,-1,3074,890,2017-06-30,-0.00303950092975907
usa,rvol_21d,monthly,vw_cap,-1,3134,874,2017-07-31,-0.00892293083541434
usa,rvol_21d,monthly,vw_cap,-1,3062,941,2017-08-31,0.0171879247094002
usa,rvol_21d,monthly,vw_cap,-1,3083,906,2017-09-30,-0.0274983655770689
usa,rvol_21d,monthly,vw_cap,-1,3110,854,2017-10-31,0.0248851217421023
usa,rvol_21d,monthly,vw_cap,-1,3093,876,2017-11-30,-0.00309333008342947
usa,rvol_21d,monthly,vw_cap,-1,3092,906,2017-12-31,-0.014856601709825
usa,rvol_21d,monthly,vw_cap,-1,3138,865,2018-01-31,-0.00196913155306076
usa,rvol_21d,monthly,vw_cap,-1,3079,953,2018-02-28,0.00130319747438023
usa,rvol_21d,monthly,vw_cap,-1,3093,1174,2018-03-31,0.0118022637796128
usa,rvol_21d,monthly,vw_cap,-1,3138,1011,2018-04-30,0.000123993288655362
usa,rvol_21d,monthly,vw_cap,-1,3099,1068,2018-05-31,-0.0396178952822889
usa,rvol_21d,monthly,vw_cap,-1,3073,989,2018-06-30,-0.00358101830538957
usa,rvol_21d,monthly,vw_cap,-1,3069,933,2018-07-31,0.0380030248869647
usa,rvol_21d,monthly,vw_cap,-1,3011,1004,2018-08-31,-0.0240726270051854
usa,rvol_21d,monthly,vw_cap,-1,3129,975,2018-09-30,0.000239121552264875
usa,rvol_21d,monthly,vw_cap,-1,3167,964,2018-10-31,0.058702425325618
usa,rvol_21d,monthly,vw_cap,-1,3071,1132,2018-11-30,0.0268376532702637
usa,rvol_21d,monthly,vw_cap,-1,3124,1048,2018-12-31,0.0337310339178474
usa,rvol_21d,monthly,vw_cap,-1,3154,1028,2019-01-31,-0.0795782130560311
usa,rvol_21d,monthly,vw_cap,-1,3111,960,2019-02-28,-0.0121082549547069
usa,rvol_21d,monthly,vw_cap,-1,3060,951,2019-03-31,0.013788785512554
usa,rvol_21d,monthly,vw_cap,-1,3110,915,2019-04-30,0.016104858513391
usa,rvol_21d,monthly,vw_cap,-1,3133,969,2019-05-31,0.0538951469740346
usa,rvol_21d,monthly,vw_cap,-1,3121,1027,2019-06-30,-0.0275670184478918
usa,rvol_21d,monthly,vw_cap,-1,3171,966,2019-07-31,0.00779745543198774
usa,rvol_21d,monthly,vw_cap,-1,3107,988,2019-08-31,0.0485506665661214
usa,rvol_21d,monthly,vw_cap,-1,3136,1050,2019-09-30,0.0192280134763122
usa,rvol_21d,monthly,vw_cap,-1,3117,961,2019-10-31,-0.006740349244184
usa,rvol_21d,monthly,vw_cap,-1,3135,1080,2019-11-30,-0.0437076593876273
usa,rvol_21d,monthly,vw_cap,-1,3139,997,2019-12-31,-0.0301981543695293
usa,rvol_21d,monthly,vw_cap,-1,3178,941,2020-01-31,0.0320859083983371
usa,rvol_21d,monthly,vw_cap,-1,3146,1010,2020-02-29,-0.00382370295788825
usa,rvol_21d,monthly,vw_cap,-1,3103,1152,2020-03-31,0.095937839838263
usa,rvol_21d,monthly,vw_cap,-1,3000,1248,2020-04-30,-0.112316686181084
usa,rvol_21d,monthly,vw_cap,-1,2973,1118,2020-05-31,-0.0200825209851262
usa,rvol_21d,monthly,vw_cap,-1,2941,1037,2020-06-30,-0.0626020710903457
usa,rvol_21d,monthly,vw_cap,-1,3013,960,2020-07-31,0.0525318922725703
usa,rvol_21d,monthly,vw_cap,-1,2999,966,2020-08-31,-0.0249312536202715
usa,rvol_21d,monthly,vw_cap,-1,3073,986,2020-09-30,0.000956526797763899
usa,rvol_21d,monthly,vw_cap,-1,3068,1041,2020-10-31,-0.000489489751354169
usa,rvol_21d,monthly,vw_cap,-1,3067,1089,2020-11-30,-0.130762652912563
usa,rvol_21d,monthly,vw_cap,-1,2901,1147,2020-12-31,-0.0361705395764757
usa,rvol_21d,monthly,vw_cap,-1,3184,1005,2021-01-31,-0.0993576064731136
usa,rvol_21d,monthly,vw_cap,-1,3187,1206,2021-02-28,-0.00772287303722138
usa,rvol_21d,monthly,vw_cap,-1,3286,1170,2021-03-31,0.112980623916114
usa,rvol_21d,monthly,vw_cap,-1,3288,1234,2021-04-30,0.0419284836760669
usa,rvol_21d,monthly,vw_cap,-1,3470,1384,2021-05-31,0.016410062823277
usa,rvol_21d,monthly,vw_cap,-1,3583,1508,2021-06-30,-0.0738209946635903
usa,rvol_21d,monthly,vw_cap,-1,3617,1509,2021-07-31,0.104042409267537
usa,rvol_21d,monthly,vw_cap,-1,3723,1591,2021-08-31,-0.0124269095195009
usa,rvol_21d,monthly,vw_cap,-1,3735,1605,2021-09-30,-0.00448947701452952
usa,rvol_21d,monthly,vw_cap,-1,3773,1602,2021-10-31,0.00024154934642432
usa,rvol_21d,monthly,vw_cap,-1,3740,1715,2021-11-30,0.0498640415236176
usa,rvol_21d,monthly,vw_cap,-1,3755,1695,2021-12-31,0.106520085670254
usa,rvol_21d,monthly,vw_cap,-1,3932,1661,2022-01-31,0.137839837205433
usa,rvol_21d,monthly,vw_cap,-1,4008,1761,2022-02-28,-0.00562134742098439
usa,rvol_21d,monthly,vw_cap,-1,4018,1852,2022-03-31,0.0113000106289009
usa,rvol_21d,monthly,vw_cap,-1,3951,1786,2022-04-30,0.117994229649392
usa,rvol_21d,monthly,vw_cap,-1,4072,1851,2022-05-31,0.0589974654969705
usa,rvol_21d,monthly,vw_cap,-1,4049,1809,2022-06-30,0.0556400273712226
usa,rvol_21d,monthly,vw_cap,-1,4087,1755,2022-07-31,-0.0663985874189724
usa,rvol_21d,monthly,vw_cap,-1,3970,1743,2022-08-31,-0.0266668970177511
usa,rvol_21d,monthly,vw_cap,-1,4002,1649,2022-09-30,0.0428809857933633
usa,rvol_21d,monthly,vw_cap,-1,4082,1683,2022-10-31,0.00695296024364066
usa,rvol_21d,monthly,vw_cap,-1,4061,1771,2022-11-30,0.0310431697634078
usa,rvol_21d,monthly,vw_cap,-1,3921,1708,2022-12-31,0.0445441033933177
usa,rvol_21d,monthly,vw_cap,-1,4074,1488,2023-01-31,-0.104218272504017
usa,rvol_21d,monthly,vw_cap,-1,4071,1553,2023-02-28,0.00635056288848084
usa,rvol_21d,monthly,vw_cap,-1,3932,1554,2023-03-31,0.00423495138451403
usa,rvol_21d,monthly,vw_cap,-1,3931,1334,2023-04-30,0.0493296799697494
usa,rvol_21d,monthly,vw_cap,-1,3956,1352,2023-05-31,-0.0486866021225067
usa,rvol_21d,monthly,vw_cap,-1,3854,1299,2023-06-30,-0.0144069820276721
usa,rvol_21d,monthly,vw_cap,-1,3939,1257,2023-07-31,-0.0651219686638442
usa,rvol_21d,monthly,vw_cap,-1,3844,1265,2023-08-31,0.0531767422799922
usa,rvol_21d,monthly,vw_cap,-1,3855,1222,2023-09-30,0.0407946971991847
usa,rvol_21d,monthly,vw_cap,-1,3915,1225,2023-10-31,0.0603541951960256
usa,rvol_21d,monthly,vw_cap,-1,3859,1241,2023-11-30,-0.041338889040329
usa,rvol_21d,monthly,vw_cap,-1,3803,1164,2023-12-31,-0.0888371721577934
