location,name,freq,weighting,n_factors,date,ret
egy,accruals,monthly,vw_cap,5,2009-05-31,-0.0113874964118129
egy,accruals,monthly,vw_cap,5,2009-06-30,-0.0690628249126653
egy,accruals,monthly,vw_cap,5,2009-07-31,0.0410013919093018
egy,accruals,monthly,vw_cap,5,2009-08-31,-0.0215025553616573
egy,accruals,monthly,vw_cap,5,2009-09-30,-0.0280216681214737
egy,accruals,monthly,vw_cap,5,2009-10-31,-0.0410322719958158
egy,accruals,monthly,vw_cap,5,2009-11-30,0.0308433037645136
egy,accruals,monthly,vw_cap,5,2009-12-31,0.0720227496992999
egy,accruals,monthly,vw_cap,5,2010-01-31,-0.0478125988438979
egy,accruals,monthly,vw_cap,5,2010-02-28,0.0964452264274687
egy,accruals,monthly,vw_cap,5,2010-03-31,-0.00705854162932464
egy,accruals,monthly,vw_cap,5,2010-04-30,0.0490423737508236
egy,accruals,monthly,vw_cap,5,2010-05-31,0.024609681788641
egy,accruals,monthly,vw_cap,5,2010-06-30,-0.0552859744018696
egy,accruals,monthly,vw_cap,5,2010-07-31,-0.0292568372744737
egy,accruals,monthly,vw_cap,5,2010-08-31,0.0377193719142979
egy,accruals,monthly,vw_cap,5,2010-09-30,-0.0224900137252703
egy,accruals,monthly,vw_cap,5,2010-10-31,-0.00739406214720131
egy,accruals,monthly,vw_cap,5,2010-11-30,0.00727075561811528
egy,accruals,monthly,vw_cap,5,2010-12-31,0.00194785693061253
egy,accruals,monthly,vw_cap,5,2011-01-31,-0.00882841029603193
egy,accruals,monthly,vw_cap,5,2011-04-30,0.00555005544958322
egy,accruals,monthly,vw_cap,5,2011-05-31,0.0110804337778203
egy,accruals,monthly,vw_cap,5,2011-06-30,-0.0123276787394764
egy,accruals,monthly,vw_cap,5,2011-07-31,-0.0451125245134339
egy,accruals,monthly,vw_cap,5,2011-08-31,0.00236614592335192
egy,accruals,monthly,vw_cap,5,2011-09-30,-0.0467108995560463
egy,accruals,monthly,vw_cap,5,2011-10-31,0.0422973251338757
egy,accruals,monthly,vw_cap,5,2011-11-30,0.00393856284872541
egy,accruals,monthly,vw_cap,5,2011-12-31,-0.0203582340619245
egy,accruals,monthly,vw_cap,5,2012-02-29,0.210135982655417
egy,accruals,monthly,vw_cap,5,2012-03-31,0.0295424841645228
egy,accruals,monthly,vw_cap,5,2012-04-30,0.0395012849943377
egy,accruals,monthly,vw_cap,5,2012-05-31,-0.057309082345852
egy,accruals,monthly,vw_cap,5,2012-06-30,-0.0692313596619484
egy,accruals,monthly,vw_cap,5,2012-07-31,0.00645812398289046
egy,accruals,monthly,vw_cap,5,2012-08-31,0.0352699027935147
egy,accruals,monthly,vw_cap,5,2012-09-30,0.0363916205797991
egy,accruals,monthly,vw_cap,5,2012-10-31,0.0367738525496369
egy,accruals,monthly,vw_cap,5,2012-11-30,0.0381531545483036
egy,accruals,monthly,vw_cap,5,2012-12-31,-0.0172531213377801
egy,accruals,monthly,vw_cap,5,2013-01-31,0.0120277915858294
egy,accruals,monthly,vw_cap,5,2013-02-28,-0.00212543318789566
egy,accruals,monthly,vw_cap,5,2013-03-31,0.0260183156533705
egy,accruals,monthly,vw_cap,5,2013-04-30,0.0323106155913209
egy,accruals,monthly,vw_cap,5,2013-05-31,0.00664665975118441
egy,accruals,monthly,vw_cap,5,2013-06-30,-0.0878794167300362
egy,accruals,monthly,vw_cap,5,2013-07-31,0.0579508336057442
egy,accruals,monthly,vw_cap,5,2013-08-31,-0.0179153847448194
egy,accruals,monthly,vw_cap,5,2013-09-30,0.0269046678505122
egy,accruals,monthly,vw_cap,5,2013-10-31,0.0100124284950412
egy,accruals,monthly,vw_cap,5,2013-11-30,0.00186414274549862
egy,accruals,monthly,vw_cap,5,2013-12-31,-0.0398204904362955
egy,accruals,monthly,vw_cap,5,2014-01-31,0.038668339360879
egy,accruals,monthly,vw_cap,5,2014-02-28,-0.0187055725319961
egy,accruals,monthly,vw_cap,5,2014-03-31,-0.00538501374645262
egy,accruals,monthly,vw_cap,5,2014-04-30,0.0396880812856388
egy,accruals,monthly,vw_cap,5,2014-05-31,0.0279532787611104
egy,accruals,monthly,vw_cap,5,2014-06-30,-0.00234646636615326
egy,accruals,monthly,vw_cap,5,2014-07-31,0.0062581993525798
egy,accruals,monthly,vw_cap,5,2014-08-31,0.0117910365558591
egy,accruals,monthly,vw_cap,5,2014-09-30,0.030495951914559
egy,accruals,monthly,vw_cap,5,2014-10-31,-0.0438563289280359
egy,accruals,monthly,vw_cap,5,2014-11-30,-0.0508505000636023
egy,accruals,monthly,vw_cap,5,2014-12-31,0.0530014715751004
egy,accruals,monthly,vw_cap,5,2015-01-31,0.020640498355654
egy,accruals,monthly,vw_cap,5,2015-02-28,-0.0584097676311168
egy,accruals,monthly,vw_cap,5,2015-03-31,-0.029181140617511
egy,accruals,monthly,vw_cap,5,2015-04-30,-0.0146635498110676
egy,accruals,monthly,vw_cap,5,2015-05-31,-0.0145269276554756
egy,accruals,monthly,vw_cap,5,2015-06-30,-0.0232029158448841
egy,accruals,monthly,vw_cap,5,2015-07-31,0.00404303426185536
egy,accruals,monthly,vw_cap,5,2015-08-31,-0.0242789770374049
egy,accruals,monthly,vw_cap,5,2015-09-30,-0.00305324911421843
egy,accruals,monthly,vw_cap,5,2015-10-31,0.00735521269645491
egy,accruals,monthly,vw_cap,5,2015-11-30,-0.0278738461848111
egy,accruals,monthly,vw_cap,5,2015-12-31,0.0293690476975503
egy,accruals,monthly,vw_cap,5,2016-01-31,-0.00157791420439767
egy,accruals,monthly,vw_cap,5,2016-02-29,-0.0554776809835874
egy,accruals,monthly,vw_cap,5,2016-03-31,0.0545677622822656
egy,accruals,monthly,vw_cap,5,2016-04-30,0.00542861974480166
egy,accruals,monthly,vw_cap,5,2016-05-31,-0.0474132870645124
egy,accruals,monthly,vw_cap,5,2016-06-30,-0.0555912143197503
egy,accruals,monthly,vw_cap,5,2016-07-31,-0.111214914332681
egy,accruals,monthly,vw_cap,5,2016-08-31,-0.0522911681856912
egy,accruals,monthly,vw_cap,5,2016-09-30,0.0057334500495509
egy,accruals,monthly,vw_cap,5,2016-10-31,-0.0282215836705084
egy,accruals,monthly,vw_cap,5,2016-11-30,0.0243446026574298
egy,accruals,monthly,vw_cap,5,2017-09-30,-0.0781741316501977
egy,accruals,monthly,vw_cap,5,2018-02-28,0.00144643844045654
egy,accruals,monthly,vw_cap,5,2018-03-31,-0.0334213215801893
egy,accruals,monthly,vw_cap,5,2018-04-30,-0.0430422571903586
egy,accruals,monthly,vw_cap,5,2018-05-31,0.028869130985755
egy,accruals,monthly,vw_cap,5,2018-06-30,-0.0036948423266022
egy,accruals,monthly,vw_cap,5,2018-07-31,0.0242821169912517
egy,accruals,monthly,vw_cap,5,2018-08-31,0.00597337993539765
egy,accruals,monthly,vw_cap,5,2018-09-30,-0.0459179527850707
egy,accruals,monthly,vw_cap,5,2019-01-31,0.0467481296832604
egy,accruals,monthly,vw_cap,5,2019-03-31,-0.042946598762716
egy,accruals,monthly,vw_cap,5,2019-04-30,-0.014109654125348
egy,accruals,monthly,vw_cap,5,2019-05-31,0.02299728506184
egy,accruals,monthly,vw_cap,5,2019-06-30,0.0190902544776142
egy,accruals,monthly,vw_cap,5,2019-07-31,0.0374935443211245
egy,accruals,monthly,vw_cap,5,2019-09-30,0.0600948433293087
egy,accruals,monthly,vw_cap,5,2020-02-29,0.0527369498238634
egy,accruals,monthly,vw_cap,5,2020-04-30,-0.0413583802495314
egy,accruals,monthly,vw_cap,5,2020-05-31,0.0377877404576251
egy,accruals,monthly,vw_cap,5,2020-06-30,-0.0154190549324904
egy,accruals,monthly,vw_cap,5,2020-07-31,-0.024442768029416
egy,accruals,monthly,vw_cap,5,2020-08-31,0.0629751811015812
egy,accruals,monthly,vw_cap,5,2020-09-30,-0.0149351862415806
egy,accruals,monthly,vw_cap,5,2021-11-30,-0.00298537022444474
egy,accruals,monthly,vw_cap,5,2021-12-31,-0.0128284634637591
egy,accruals,monthly,vw_cap,5,2022-01-31,-0.015302448531127
egy,accruals,monthly,vw_cap,5,2022-02-28,-0.000817818031967658
egy,accruals,monthly,vw_cap,5,2022-03-31,-0.0588079130568637
egy,accruals,monthly,vw_cap,5,2022-04-30,-0.0528732825721788
egy,accruals,monthly,vw_cap,5,2022-05-31,-0.0171491762481687
egy,accruals,monthly,vw_cap,5,2022-06-30,0.0513954708684033
egy,accruals,monthly,vw_cap,5,2022-07-31,-0.0361415871523521
egy,accruals,monthly,vw_cap,5,2022-08-31,0.00412665075815702
egy,accruals,monthly,vw_cap,5,2022-09-30,0.0176490497043574
egy,accruals,monthly,vw_cap,5,2022-10-31,-0.0307680043404747
egy,accruals,monthly,vw_cap,5,2022-11-30,-0.0113686668605429
egy,accruals,monthly,vw_cap,5,2022-12-31,-0.0322448600957591
egy,accruals,monthly,vw_cap,5,2023-01-31,0.067430717896388
egy,accruals,monthly,vw_cap,5,2023-02-28,-0.00338472958916859
egy,accruals,monthly,vw_cap,5,2023-03-31,-0.0118394057551514
egy,accruals,monthly,vw_cap,5,2023-04-30,-0.0525885457852989
egy,accruals,monthly,vw_cap,5,2023-05-31,0.0368220280296713
egy,accruals,monthly,vw_cap,5,2023-06-30,0.0298724836013796
egy,accruals,monthly,vw_cap,5,2023-07-31,-0.0182351204529112
egy,accruals,monthly,vw_cap,5,2023-08-31,-0.01416658571319
egy,accruals,monthly,vw_cap,5,2023-09-30,-0.0119619914595554
egy,accruals,monthly,vw_cap,5,2023-10-31,0.0060048957790704
egy,accruals,monthly,vw_cap,5,2023-11-30,0.0102256545975303
egy,accruals,monthly,vw_cap,5,2023-12-31,0.02543776060772
egy,debt_issuance,monthly,vw_cap,4,2005-10-31,0.0318196784202
egy,debt_issuance,monthly,vw_cap,5,2005-11-30,-0.00239605852694195
egy,debt_issuance,monthly,vw_cap,5,2005-12-31,0.0275120869280003
egy,debt_issuance,monthly,vw_cap,5,2006-01-31,0.0204756071145873
egy,debt_issuance,monthly,vw_cap,5,2006-02-28,0.0243986972680323
egy,debt_issuance,monthly,vw_cap,5,2006-03-31,-0.0243896219067602
egy,debt_issuance,monthly,vw_cap,5,2006-04-30,-0.005986768478075
egy,debt_issuance,monthly,vw_cap,5,2006-05-31,-0.00104520782279224
egy,debt_issuance,monthly,vw_cap,5,2006-06-30,0.0127537771275705
egy,debt_issuance,monthly,vw_cap,5,2006-07-31,-0.00246245830656572
egy,debt_issuance,monthly,vw_cap,5,2006-08-31,-0.0062644994840265
egy,debt_issuance,monthly,vw_cap,5,2006-09-30,0.0515838007201392
egy,debt_issuance,monthly,vw_cap,5,2006-10-31,-0.0148867503951927
egy,debt_issuance,monthly,vw_cap,5,2006-11-30,0.0427081655410573
egy,debt_issuance,monthly,vw_cap,5,2006-12-31,-0.0435416901428826
egy,debt_issuance,monthly,vw_cap,5,2007-01-31,-0.00693573002313417
egy,debt_issuance,monthly,vw_cap,5,2007-02-28,-0.026132292855044
egy,debt_issuance,monthly,vw_cap,5,2007-03-31,0.020263223154926
egy,debt_issuance,monthly,vw_cap,5,2007-04-30,-0.0509798196905956
egy,debt_issuance,monthly,vw_cap,5,2007-05-31,-0.0158004848420578
egy,debt_issuance,monthly,vw_cap,5,2007-06-30,-0.0436476525726675
egy,debt_issuance,monthly,vw_cap,5,2007-07-31,-0.0116806848522192
egy,debt_issuance,monthly,vw_cap,6,2007-08-31,0.0598037138740909
egy,debt_issuance,monthly,vw_cap,6,2007-09-30,-0.0780941339140165
egy,debt_issuance,monthly,vw_cap,6,2007-10-31,0.00619878278803738
egy,debt_issuance,monthly,vw_cap,6,2007-11-30,-0.0504217352234503
egy,debt_issuance,monthly,vw_cap,6,2007-12-31,-0.00453680981658863
egy,debt_issuance,monthly,vw_cap,6,2008-01-31,0.0452297708027577
egy,debt_issuance,monthly,vw_cap,6,2008-02-29,-0.00238717817384692
egy,debt_issuance,monthly,vw_cap,6,2008-03-31,0.239219848799096
egy,debt_issuance,monthly,vw_cap,6,2008-04-30,-0.0824517374346283
egy,debt_issuance,monthly,vw_cap,7,2008-05-31,0.0452646022949697
egy,debt_issuance,monthly,vw_cap,7,2008-06-30,-0.0126432625837104
egy,debt_issuance,monthly,vw_cap,7,2008-07-31,-0.0751698609265445
egy,debt_issuance,monthly,vw_cap,7,2008-08-31,0.0260982371455554
egy,debt_issuance,monthly,vw_cap,7,2008-09-30,0.0185538750918839
egy,debt_issuance,monthly,vw_cap,7,2008-10-31,0.0255147125763079
egy,debt_issuance,monthly,vw_cap,7,2008-11-30,0.109642969057255
egy,debt_issuance,monthly,vw_cap,7,2008-12-31,-0.0374368652916567
egy,debt_issuance,monthly,vw_cap,7,2009-01-31,0.101390553645853
egy,debt_issuance,monthly,vw_cap,7,2009-02-28,0.0465377971509818
egy,debt_issuance,monthly,vw_cap,7,2009-03-31,-0.0711473195941045
egy,debt_issuance,monthly,vw_cap,7,2009-04-30,-0.0592674773649886
egy,debt_issuance,monthly,vw_cap,7,2009-05-31,0.00934426769329393
egy,debt_issuance,monthly,vw_cap,7,2009-06-30,-0.0140522065301614
egy,debt_issuance,monthly,vw_cap,7,2009-07-31,0.0501369895914607
egy,debt_issuance,monthly,vw_cap,7,2009-08-31,-0.0109935847417714
egy,debt_issuance,monthly,vw_cap,7,2009-09-30,0.0178246408259238
egy,debt_issuance,monthly,vw_cap,7,2009-10-31,-0.0112614265325123
egy,debt_issuance,monthly,vw_cap,7,2009-11-30,0.0328080550513496
egy,debt_issuance,monthly,vw_cap,7,2009-12-31,0.0162980635742896
egy,debt_issuance,monthly,vw_cap,6,2010-01-31,0.0119493735264601
egy,debt_issuance,monthly,vw_cap,7,2010-02-28,-0.00219335109800881
egy,debt_issuance,monthly,vw_cap,7,2010-03-31,-0.0547604041524347
egy,debt_issuance,monthly,vw_cap,7,2010-04-30,0.00563672887691963
egy,debt_issuance,monthly,vw_cap,7,2010-05-31,0.00852108954624147
egy,debt_issuance,monthly,vw_cap,7,2010-06-30,-0.0379454796497023
egy,debt_issuance,monthly,vw_cap,7,2010-07-31,0.038915404235078
egy,debt_issuance,monthly,vw_cap,7,2010-08-31,-0.00513040375699168
egy,debt_issuance,monthly,vw_cap,7,2010-09-30,-0.00221199995468543
egy,debt_issuance,monthly,vw_cap,7,2010-10-31,-0.0147120564236164
egy,debt_issuance,monthly,vw_cap,7,2010-11-30,-0.0118966994916899
egy,debt_issuance,monthly,vw_cap,7,2010-12-31,0.0421563398784759
egy,debt_issuance,monthly,vw_cap,7,2011-01-31,-0.000248180856288608
egy,debt_issuance,monthly,vw_cap,6,2011-04-30,0.0274708560159016
egy,debt_issuance,monthly,vw_cap,6,2011-05-31,-0.04442762918084
egy,debt_issuance,monthly,vw_cap,7,2011-06-30,-0.0084706996085018
egy,debt_issuance,monthly,vw_cap,7,2011-07-31,0.0221963106585975
egy,debt_issuance,monthly,vw_cap,7,2011-08-31,0.0164718684876967
egy,debt_issuance,monthly,vw_cap,7,2011-09-30,0.0343397498305412
egy,debt_issuance,monthly,vw_cap,7,2011-10-31,-0.030497302572595
egy,debt_issuance,monthly,vw_cap,7,2011-11-30,0.0255643094326742
egy,debt_issuance,monthly,vw_cap,6,2011-12-31,0.0306774625398263
egy,debt_issuance,monthly,vw_cap,3,2012-01-31,-0.104574087254051
egy,debt_issuance,monthly,vw_cap,6,2012-02-29,0.0455518270059919
egy,debt_issuance,monthly,vw_cap,6,2012-03-31,0.0131502002803024
egy,debt_issuance,monthly,vw_cap,6,2012-04-30,-0.0444002271384428
egy,debt_issuance,monthly,vw_cap,7,2012-05-31,-0.020856271293624
egy,debt_issuance,monthly,vw_cap,7,2012-06-30,0.00894848459297132
egy,debt_issuance,monthly,vw_cap,7,2012-07-31,0.0146867196068539
egy,debt_issuance,monthly,vw_cap,7,2012-08-31,0.0179572431552093
egy,debt_issuance,monthly,vw_cap,6,2012-09-30,-0.00258968934201827
egy,debt_issuance,monthly,vw_cap,7,2012-10-31,-0.00118493199912792
egy,debt_issuance,monthly,vw_cap,7,2012-11-30,0.014269569502639
egy,debt_issuance,monthly,vw_cap,7,2012-12-31,-0.0120815846220452
egy,debt_issuance,monthly,vw_cap,7,2013-01-31,0.00242808794036757
egy,debt_issuance,monthly,vw_cap,6,2013-02-28,0.00482399976003193
egy,debt_issuance,monthly,vw_cap,6,2013-03-31,0.0112031482139355
egy,debt_issuance,monthly,vw_cap,6,2013-04-30,-0.00239566534059207
egy,debt_issuance,monthly,vw_cap,6,2013-05-31,-0.00093233817508506
egy,debt_issuance,monthly,vw_cap,6,2013-06-30,-0.0673790172037498
egy,debt_issuance,monthly,vw_cap,5,2013-07-31,0.0459139910932022
egy,debt_issuance,monthly,vw_cap,5,2013-08-31,-0.0159118278429366
egy,debt_issuance,monthly,vw_cap,5,2013-09-30,0.00114645667325084
egy,debt_issuance,monthly,vw_cap,6,2013-10-31,-0.0124962927268811
egy,debt_issuance,monthly,vw_cap,6,2013-11-30,-0.00727628278720501
egy,debt_issuance,monthly,vw_cap,6,2013-12-31,-0.0144368675343141
egy,debt_issuance,monthly,vw_cap,6,2014-01-31,0.0186387986041136
egy,debt_issuance,monthly,vw_cap,7,2014-02-28,0.0368580456235937
egy,debt_issuance,monthly,vw_cap,7,2014-03-31,-0.00645669668619259
egy,debt_issuance,monthly,vw_cap,7,2014-04-30,-0.00923279892353497
egy,debt_issuance,monthly,vw_cap,7,2014-05-31,-0.0083853131070885
egy,debt_issuance,monthly,vw_cap,7,2014-06-30,0.00529660149116008
egy,debt_issuance,monthly,vw_cap,7,2014-07-31,-0.00798203357230272
egy,debt_issuance,monthly,vw_cap,7,2014-08-31,-0.0061583279520017
egy,debt_issuance,monthly,vw_cap,7,2014-09-30,0.0144506885896079
egy,debt_issuance,monthly,vw_cap,7,2014-10-31,0.0207793717764562
egy,debt_issuance,monthly,vw_cap,7,2014-11-30,-0.00601847818100644
egy,debt_issuance,monthly,vw_cap,7,2014-12-31,0.032073142119566
egy,debt_issuance,monthly,vw_cap,7,2015-01-31,-0.0190094896099368
egy,debt_issuance,monthly,vw_cap,7,2015-02-28,-0.0161616208729025
egy,debt_issuance,monthly,vw_cap,7,2015-03-31,-0.0125382847914508
egy,debt_issuance,monthly,vw_cap,7,2015-04-30,0.0049611478439657
egy,debt_issuance,monthly,vw_cap,7,2015-05-31,0.0111411869217418
egy,debt_issuance,monthly,vw_cap,7,2015-06-30,0.0128370859314352
egy,debt_issuance,monthly,vw_cap,7,2015-07-31,0.0020121315462843
egy,debt_issuance,monthly,vw_cap,7,2015-08-31,-0.00397441082715287
egy,debt_issuance,monthly,vw_cap,7,2015-09-30,-0.00970227285479148
egy,debt_issuance,monthly,vw_cap,7,2015-10-31,0.0107810592346668
egy,debt_issuance,monthly,vw_cap,7,2015-11-30,-0.0129904841345278
egy,debt_issuance,monthly,vw_cap,7,2015-12-31,-0.00509088176872638
egy,debt_issuance,monthly,vw_cap,7,2016-01-31,0.0179975459470282
egy,debt_issuance,monthly,vw_cap,7,2016-02-29,0.0351141897452173
egy,debt_issuance,monthly,vw_cap,7,2016-03-31,-0.0162416272451105
egy,debt_issuance,monthly,vw_cap,7,2016-04-30,-0.00115050952859566
egy,debt_issuance,monthly,vw_cap,7,2016-05-31,-0.00705565050978732
egy,debt_issuance,monthly,vw_cap,7,2016-06-30,0.0248302773496476
egy,debt_issuance,monthly,vw_cap,7,2016-07-31,0.0245020381923737
egy,debt_issuance,monthly,vw_cap,7,2016-08-31,0.0171447224561401
egy,debt_issuance,monthly,vw_cap,7,2016-09-30,0.00380710004369833
egy,debt_issuance,monthly,vw_cap,7,2016-10-31,0.00586723636417628
egy,debt_issuance,monthly,vw_cap,7,2016-11-30,0.0457349023796662
egy,debt_issuance,monthly,vw_cap,3,2016-12-31,-0.00845365524026453
egy,debt_issuance,monthly,vw_cap,2,2017-01-31,-0.0269026683635826
egy,debt_issuance,monthly,vw_cap,4,2017-03-31,0.0241709071039996
egy,debt_issuance,monthly,vw_cap,4,2017-04-30,-0.00458016500672153
egy,debt_issuance,monthly,vw_cap,4,2017-05-31,0.020197866583485
egy,debt_issuance,monthly,vw_cap,4,2017-06-30,0.00805968664547528
egy,debt_issuance,monthly,vw_cap,4,2017-07-31,-0.0271996443867664
egy,debt_issuance,monthly,vw_cap,4,2017-08-31,-0.0316143520416557
egy,debt_issuance,monthly,vw_cap,6,2017-09-30,0.00951601861534631
egy,debt_issuance,monthly,vw_cap,4,2017-10-31,0.0161451486681476
egy,debt_issuance,monthly,vw_cap,4,2017-11-30,-0.026943745536388
egy,debt_issuance,monthly,vw_cap,4,2017-12-31,-0.00354538454445777
egy,debt_issuance,monthly,vw_cap,4,2018-01-31,-0.0201566081948183
egy,debt_issuance,monthly,vw_cap,7,2018-02-28,0.0876476171728991
egy,debt_issuance,monthly,vw_cap,7,2018-03-31,0.0711266936888722
egy,debt_issuance,monthly,vw_cap,7,2018-04-30,0.0316347220401025
egy,debt_issuance,monthly,vw_cap,7,2018-05-31,-0.00884067441882619
egy,debt_issuance,monthly,vw_cap,7,2018-06-30,0.0268782965417726
egy,debt_issuance,monthly,vw_cap,7,2018-07-31,-0.0123975742221624
egy,debt_issuance,monthly,vw_cap,7,2018-08-31,0.00229437463855951
egy,debt_issuance,monthly,vw_cap,7,2018-09-30,0.00926962456116588
egy,debt_issuance,monthly,vw_cap,4,2018-10-31,-0.00840984695499672
egy,debt_issuance,monthly,vw_cap,4,2018-11-30,0.0291271960042051
egy,debt_issuance,monthly,vw_cap,4,2018-12-31,-0.0192475447429634
egy,debt_issuance,monthly,vw_cap,7,2019-01-31,0.00223237032291236
egy,debt_issuance,monthly,vw_cap,4,2019-02-28,0.0499450418462505
egy,debt_issuance,monthly,vw_cap,7,2019-03-31,0.0290166814157279
egy,debt_issuance,monthly,vw_cap,7,2019-04-30,-0.0131011809988965
egy,debt_issuance,monthly,vw_cap,7,2019-05-31,-0.00444098028994915
egy,debt_issuance,monthly,vw_cap,7,2019-06-30,-0.0168641310861692
egy,debt_issuance,monthly,vw_cap,7,2019-07-31,0.0203481236327219
egy,debt_issuance,monthly,vw_cap,4,2019-08-31,-0.0157051053084213
egy,debt_issuance,monthly,vw_cap,7,2019-09-30,0.0414384126336043
egy,debt_issuance,monthly,vw_cap,4,2019-10-31,-0.0339501526054929
egy,debt_issuance,monthly,vw_cap,4,2019-11-30,0.00999130128546243
egy,debt_issuance,monthly,vw_cap,4,2019-12-31,-0.0132137476484119
egy,debt_issuance,monthly,vw_cap,4,2020-01-31,-0.0198069544442617
egy,debt_issuance,monthly,vw_cap,7,2020-02-29,-0.00901193956793846
egy,debt_issuance,monthly,vw_cap,4,2020-03-31,0.0844399939164331
egy,debt_issuance,monthly,vw_cap,7,2020-04-30,-0.0220926344512828
egy,debt_issuance,monthly,vw_cap,7,2020-05-31,0.00202215698290404
egy,debt_issuance,monthly,vw_cap,7,2020-06-30,-0.0233726759129407
egy,debt_issuance,monthly,vw_cap,7,2020-07-31,0.00827834129520548
egy,debt_issuance,monthly,vw_cap,7,2020-08-31,0.0568511307717394
egy,debt_issuance,monthly,vw_cap,7,2020-09-30,0.0317889879694314
egy,debt_issuance,monthly,vw_cap,4,2020-10-31,-0.00254443886815523
egy,debt_issuance,monthly,vw_cap,4,2020-11-30,0.00738777404616631
egy,debt_issuance,monthly,vw_cap,4,2020-12-31,0.0558802683444734
egy,debt_issuance,monthly,vw_cap,4,2021-01-31,0.0495790918780711
egy,debt_issuance,monthly,vw_cap,4,2021-02-28,0.0115268713052914
egy,debt_issuance,monthly,vw_cap,4,2021-03-31,-0.00812855607112463
egy,debt_issuance,monthly,vw_cap,4,2021-04-30,0.0237855537237428
egy,debt_issuance,monthly,vw_cap,4,2021-05-31,-0.0185348040707886
egy,debt_issuance,monthly,vw_cap,4,2021-06-30,0.0125014002369834
egy,debt_issuance,monthly,vw_cap,4,2021-07-31,0.0117642846073593
egy,debt_issuance,monthly,vw_cap,4,2021-08-31,0.0258106601131407
egy,debt_issuance,monthly,vw_cap,4,2021-09-30,0.039885546852379
egy,debt_issuance,monthly,vw_cap,4,2021-10-31,-0.064208157644426
egy,debt_issuance,monthly,vw_cap,7,2021-11-30,-0.0034289730513298
egy,debt_issuance,monthly,vw_cap,7,2021-12-31,-0.0090300997550887
egy,debt_issuance,monthly,vw_cap,7,2022-01-31,0.00872488617384315
egy,debt_issuance,monthly,vw_cap,7,2022-02-28,-0.000441712679633538
egy,debt_issuance,monthly,vw_cap,7,2022-03-31,0.0111017130289503
egy,debt_issuance,monthly,vw_cap,7,2022-04-30,0.00850194608430998
egy,debt_issuance,monthly,vw_cap,7,2022-05-31,0.00639372761606139
